# Thermal Project data
# T (K)   delta C_p (R)
570.91	0.1660515
570.99	0.1680815
571.07	0.1694315
571.16	0.1700115
571.25	0.1706015
571.33	0.1704215
571.41	0.1721915
571.49	0.1759915
571.58	0.1793715
571.66	0.1799515
571.74	0.1777415
571.83	0.1789215
571.91	0.1794215
571.99	0.1799215
572.08	0.1815215
572.16	0.1829515
572.25	0.1843015
572.33	0.1865815
572.41	0.1903815
572.49	0.1924015
572.58	0.1914615
572.66	0.1923915
572.74	0.1927215
572.83	0.1929715
572.91	0.1932115
573	0.1951515
573.08	0.1965015
573.16	0.1987715
573.25	0.2015615
573.33	0.2029115
573.41	0.2040815
573.5	0.2057715
573.58	0.2070315
573.66	0.2080415
573.74	0.2087115
573.82	0.2098015
573.91	0.2112315
573.99	0.2108915
574.07	0.2108015
574.16	0.2136615
574.24	0.2162015
574.33	0.2198315
574.41	0.2228715
574.49	0.2231115
574.58	0.2251415
574.66	0.2263115
574.75	0.2280015
574.83	0.2301915
574.91	0.2304415
574.99	0.2308615
575.07	0.2311915
575.16	0.2326215
575.24	0.2348115
575.33	0.2347215
575.41	0.2351315
575.49	0.2375015
575.58	0.2385915
575.66	0.2391715
575.75	0.2410315
575.83	0.2439015
575.91	0.2456715
576	0.2475215
576.08	0.2486115
576.16	0.2486915
576.24	0.2487715
576.32	0.2504615
576.41	0.2540915
576.49	0.2561115
576.58	0.2569515
576.66	0.2582115
576.74	0.2576115
576.83	0.2598015
576.91	0.2627615
576.99	0.2629215
577.08	0.2620715
577.16	0.2620615
577.24	0.2627315
577.33	0.2639915
577.41	0.2662715
577.49	0.2660915
577.57	0.2673515
577.66	0.2688715
577.74	0.2698815
577.82	0.2715615
577.91	0.2733315
577.99	0.2742615
578.07	0.2777215
578.16	0.2844815
578.24	0.2897215
578.33	0.2909015
578.41	0.2896215
578.49	0.2898715
578.57	0.2917215
578.65	0.2919715
578.74	0.2933215
578.82	0.2950915
578.91	0.2967715
578.99	0.2977015
579.07	0.2980315
579.16	0.3005615
579.24	0.3028415
579.32	0.3032515
579.41	0.3040915
579.49	0.3056915
579.57	0.3072915
579.66	0.3101615
579.74	0.3106615
579.82	0.3112515
579.91	0.3135215
579.99	0.3166515
580.07	0.3170615
580.16	0.3195115
580.24	0.3219615
580.32	0.3228015
580.41	0.3221115
580.49	0.3236315
580.58	0.3254015
580.66	0.3266615
580.74	0.3291915
580.83	0.3294415
580.91	0.3297715
580.99	0.3334815
581.07	0.3363515
581.16	0.3364315
581.24	0.3360015
581.33	0.3367515
581.41	0.3373415
581.5	0.3372515
581.58	0.3388515
581.66	0.3428215
581.75	0.3441615
581.83	0.3456815
581.91	0.3469415
582	0.3484615
582.08	0.3498915
582.16	0.3524215
582.24	0.3537715
582.32	0.3549515
582.41	0.3571415
582.49	0.3605215
582.58	0.3615215
582.66	0.3633815
582.74	0.3661615
582.83	0.3695415
582.91	0.3706315
582.99	0.3718115
583.08	0.3722315
583.16	0.3740815
583.25	0.3776315
583.33	0.3801615
583.41	0.3804915
583.49	0.3842115
583.57	0.3875915
583.66	0.3891015
583.74	0.3913815
583.83	0.3924715
583.91	0.3950015
584	0.3962615
584.08	0.3981215
584.16	0.4003115
584.25	0.4019115
584.33	0.4052115
584.42	0.4092615
584.5	0.4101015
584.58	0.4117915
584.66	0.4148215
584.74	0.4157515
584.83	0.4169315
584.91	0.4205615
584.99	0.4258015
585.08	0.4251115
585.16	0.4231615
585.24	0.4238315
585.33	0.4263615
585.41	0.4289715
585.49	0.4320115
585.58	0.4346315
585.66	0.4359815
585.74	0.4352115
585.82	0.4365515
585.91	0.4381515
585.99	0.4438215
586.08	0.4489715
586.16	0.4509115
586.25	0.4526815
586.33	0.4538615
586.41	0.4554615
586.5	0.4577415
586.58	0.4601015
586.66	0.4637315
586.75	0.4655915
586.83	0.4665915
586.91	0.4666715
586.99	0.4691215
587.07	0.4719915
587.16	0.4756215
587.24	0.4766315
587.33	0.4795815
587.41	0.4835515
587.49	0.4859115
587.58	0.4867515
587.66	0.4889515
587.74	0.4897815
587.83	0.4897815
587.91	0.4921415
587.99	0.4954315
588.08	0.4974615
588.16	0.5000715
588.24	0.5019315
588.32	0.5017515
588.41	0.5024215
588.49	0.5041015
588.58	0.5066415
588.66	0.5084115
588.74	0.5116115
588.82	0.5144815
588.91	0.5165915
588.99	0.5193815
589.07	0.5227615
589.16	0.5270715
589.24	0.5296815
589.32	0.5317915
589.41	0.5345815
589.49	0.5368515
589.57	0.5374415
589.66	0.5449615
589.74	0.5480915
589.83	0.5481615
589.91	0.5483215
589.99	0.5477215
590.08	0.5491615
590.16	0.5521115
590.25	0.5552315
590.33	0.5580215
590.41	0.5595415
590.49	0.5613915
590.57	0.5637515
590.66	0.5653515
590.74	0.5682215
590.83	0.5712615
590.91	0.5709215
590.99	0.5711615
591.08	0.5750515
591.16	0.5769915
591.24	0.5780015
591.33	0.5817115
591.41	0.5872915
591.5	0.5915115
591.58	0.5936215
591.66	0.5952215
591.74	0.5969115
591.83	0.5974115
591.91	0.6023115
592	0.6066215
592.08	0.6078015
592.16	0.6102415
592.25	0.6125215
592.33	0.6154715
592.41	0.6169915
592.5	0.6200315
592.58	0.6226515
592.66	0.6259415
592.75	0.6290615
592.83	0.6289715
592.91	0.6302315
593	0.6370815
593.08	0.6412215
593.16	0.6420615
593.25	0.6435715
593.33	0.6458515
593.41	0.6470315
593.5	0.6505815
593.58	0.6559015
593.67	0.6558115
593.75	0.6556315
593.83	0.6567215
593.91	0.6583215
594	0.6616215
594.08	0.6656715
594.16	0.6686315
594.25	0.6702315
594.33	0.6731815
594.41	0.6763115
594.5	0.6775715
594.58	0.6779015
594.66	0.6792515
594.75	0.6834715
594.83	0.6861715
594.92	0.6885315
595	0.6904715
595.08	0.6931715
595.17	0.6966415
595.25	0.6999315
595.33	0.7030515
595.41	0.7043115
595.49	0.7058315
595.58	0.7065915
595.66	0.7103015
595.75	0.7144415
595.83	0.7177315
595.91	0.7184915
596	0.7217815
596.08	0.7253315
596.16	0.7274415
596.25	0.7283615
596.33	0.7318215
596.42	0.7366415
596.5	0.7388315
596.58	0.7406015
596.66	0.7437315
596.74	0.7463415
596.83	0.7493015
596.91	0.7512315
596.99	0.7524115
597.08	0.7557915
597.16	0.7611115
597.24	0.7661015
597.33	0.7678715
597.41	0.7701515
597.5	0.7720915
597.58	0.7731015
597.66	0.7753715
597.74	0.7794315
597.83	0.7807715
597.91	0.7817815
597.99	0.7833015
598.08	0.7843115
598.16	0.7886215
598.24	0.7939415
598.33	0.7956215
598.41	0.7971415
598.49	0.8000915
598.58	0.8028815
598.66	0.8051615
598.74	0.8087015
598.83	0.8112415
598.91	0.8141115
598.99	0.8169815
599.07	0.8202715
599.16	0.8207715
599.24	0.8200015
599.32	0.8206715
599.41	0.8242215
599.49	0.8280215
599.58	0.8297015
599.66	0.8311315
599.74	0.8360415
599.83	0.8400115
599.91	0.8449115
599.99	0.8498115
600.07	0.8509915
600.16	0.8532615
600.24	0.8571515
600.32	0.8615415
600.41	0.8640715
600.49	0.8657615
600.58	0.8693915
600.66	0.8745415
600.75	0.8766515
600.83	0.8777515
600.91	0.8768115
601	0.8793415
601.08	0.8834815
601.16	0.8867715
601.24	0.8895615
601.33	0.8915815
601.41	0.8954715
601.49	0.8989315
601.58	0.9010415
601.66	0.9021315
601.75	0.9041515
601.83	0.9074515
601.91	0.9123515
601.99	0.9164915
602.08	0.9203715
602.16	0.9213815
602.25	0.9225615
602.33	0.9244115
602.41	0.9270315
602.49	0.9299015
602.58	0.9320115
602.66	0.9353815
602.75	0.9407915
602.83	0.9442615
602.91	0.9458615
603	0.9459315
603.08	0.9481315
603.16	0.9518415
603.25	0.9558115
603.33	0.9608815
603.41	0.9639215
603.5	0.9672215
603.58	0.9683915
603.66	0.9709215
603.75	0.9744715
603.83	0.9792915
603.91	0.9830015
603.99	0.9847715
604.08	0.9861215
604.16	0.9896715
604.25	0.9928815
604.33	0.9964215
604.41	1.0025915
604.5	1.0069015
604.58	1.0080015
604.66	1.0101915
604.75	1.0134015
604.83	1.0160115
604.91	1.0176115
604.99	1.0205715
605.07	1.0231815
605.16	1.0258815
605.24	1.0303615
605.33	1.0336615
605.41	1.0365315
605.49	1.0387215
605.58	1.0421815
605.66	1.0451415
605.74	1.0487715
605.83	1.0518115
605.91	1.0557815
606	1.0573815
606.08	1.0594915
606.16	1.0631215
606.24	1.0675115
606.32	1.0718215
606.41	1.0747715
606.49	1.0756115
606.58	1.0775515
606.66	1.0815215
606.74	1.0842215
606.83	1.0859115
606.91	1.0881015
606.99	1.0889415
607.08	1.0930815
607.16	1.0972215
607.24	1.0983115
607.32	1.1001715
607.41	1.1044815
607.49	1.1076015
607.57	1.1096215
607.66	1.1124915
607.74	1.1137615
607.82	1.1151015
607.91	1.1169615
607.99	1.1189815
608.07	1.1227815
608.16	1.1257315
608.24	1.1291115
608.32	1.1328315
608.4	1.1357815
608.49	1.1397515
608.57	1.1443215
608.66	1.1486315
608.74	1.1504815
608.82	1.1538615
608.91	1.1594415
608.99	1.1648415
609.07	1.1676315
609.16	1.1672015
609.24	1.1685515
609.32	1.1707415
609.41	1.1721715
609.49	1.1747015
609.57	1.1779115
609.66	1.1817115
609.74	1.1850015
609.82	1.1882115
609.91	1.1903215
609.99	1.1926015
610.07	1.1959815
610.16	1.1986815
610.24	1.2011215
610.32	1.2014615
610.41	1.2035615
610.49	1.2053315
610.57	1.2064315
610.66	1.2115815
610.74	1.2157215
610.82	1.2180015
610.91	1.2183315
610.99	1.2190015
611.07	1.2231415
611.15	1.2267715
611.24	1.2301515
611.32	1.2358115
611.41	1.2385115
611.49	1.2391815
611.57	1.2425615
611.66	1.2447515
611.75	1.2466915
611.83	1.2477815
611.91	1.2516715
611.99	1.2564015
612.07	1.2593615
612.16	1.2609615
612.24	1.2644215
612.32	1.2697415
612.41	1.2721015
612.49	1.2739615
612.57	1.2764915
612.66	1.2784315
612.74	1.2831615
612.83	1.2847615
612.91	1.2871215
612.99	1.2926215
613.08	1.2974315
613.16	1.3018315
